id	hotCode	name	category	defaultDose	unit	route	isInjectable	majorCategory	subCategory
cmtgz3ian0a45hgyn8pxragzx	124249201	ノボサーティーン静注用2500		1瓶(溶解液付)		注射・点滴	TRUE		
cmtgz3ian0a46hgyn9hsjhfsk	124264501	アノーロエリプタ30吸入用		1キット		外用	FALSE		
cmtgz3ian0a47hgyn8ukhp98l	124265201	オルプロリクス静注用250		1瓶(溶解液付)		注射・点滴	TRUE		
cmtgz3ian0a48hgyntk85j5cy	124266901	セイブルOD錠50mg		1錠		内服	FALSE		
cmtgz3ian0a49hgynf3nytdfp	124267601	セイブルOD錠75mg		1錠		内服	FALSE		
cmtgz3ian0a4ahgynklgwn3yp	124298001	タンボコール細粒10%		1g		内服	FALSE		
cmtgz3ian0a4bhgynt7hmg869	124300001	カルシトリオール静注液0.5μg		1管		注射・点滴	TRUE		
cmtgz3ian0a4chgynxbosulk0	124301701	カルシトリオール静注液1μg		1管		注射・点滴	TRUE		
cmtgz3ian0a4dhgynce8xg4kg	124308601	エスエーワン配合顆粒T20		1包(テガフール相当量)		内服	FALSE		
cmtgz3ian0a4ehgyn8iulbs45	124309301	エスエーワン配合顆粒T25		1包(テガフール相当量)		内服	FALSE		
cmtgz3ian0a4fhgyn240pidyr	124321501	デゾラム錠0.25mg		1錠		内服	FALSE	抗不安薬・睡眠薬	ベンゾジアゼピン系
cmtgz3ian0a4ghgynofywf4q2	124323901	イオパミドール370注シリンジ65mL		1筒		注射・点滴	TRUE	造影剤・放射性医薬品	ヨード造影剤
cmtgz3ian0a4hhgyng49rzdwr	124325301	セイブルOD錠25mg		1錠		内服	FALSE		
cmtgz3ian0a4ihgynuk8ae7xf	124347501	エヌケーエスワン配合顆粒T20		1包(テガフール相当量)		内服	FALSE		
cmtgz3ian0a4jhgynif28q8bq	124348201	エヌケーエスワン配合顆粒T25		1包(テガフール相当量)		内服	FALSE		
cmtgz3ian0a4khgynxuw6p87u	124376501	エストラーナテープ0.09mg		1枚		外用	FALSE		
cmtgz3ian0a4lhgynj7p96njw	124377201	エストラーナテープ0.18mg		1枚		外用	FALSE		
cmtgz3ian0a4mhgynzrouxniw	124378901	エストラーナテープ0.36mg		1枚		外用	FALSE		
cmtgz3ian0a4nhgyni9kxe56b	124392501	オフェブカプセル100mg		1カプセル		内服	FALSE		
cmtgz3ian0a4ohgynh04asaoh	124393201	オフェブカプセル150mg		1カプセル		内服	FALSE		
cmtgz3ian0a4phgyni5i8y2o6	124400701	硫酸バリウム散99.5%		10g		内服	FALSE	造影剤・放射性医薬品	バリウム造影剤
cmtgz3ian0a4qhgynjkrdx337	124401401	アドベイト静注用1500		1瓶(溶解液付)		注射・点滴	TRUE		
cmtgz3ian0a4rhgyn7vs2p2cu	124402101	カロナール坐剤400		1個		外用	FALSE	解熱鎮痛薬	アセトアミノフェン
cmtgz3ian0a4shgynungknyqe	124403801	ジオクチルソジウムスルホサクシネート耳科用液5%		1mL		外用	FALSE		
cmtgz3ian0a4thgynctotsthy	124404501	フェルビナク外用ポンプスプレー3%		1mL		外用	FALSE		
cmtgz3ian0a4uhgyns07b11ty	124405201	ヤーボイ点滴静注液50mg		1瓶		注射・点滴	TRUE		
cmtgz3ian0a4vhgynqydfuu12	124406901	プラケニル錠200mg		1錠		内服	FALSE		
cmtgz3ian0a4whgynpfy7n0z4	124407601	ランタスXR注ソロスター		1キット		注射・点滴	TRUE	糖尿病治療薬	インスリン製剤
cmtgz3ian0a4xhgyn5kqaiauo	124408301	セルセプト懸濁用散31.8%		1mL(懸濁後の内用液として)		内服	FALSE		
cmtgz3ian0a4yhgyn2ylyod4m	124410601	カプレルサ錠100mg		1錠		内服	FALSE		
cmtgz3ian0a4zhgyn26lleh9w	124411301	クレストールOD錠2.5mg		1錠		内服	FALSE		
cmtgz3ian0a50hgyn257hppq3	124412001	クレストールOD錠5mg		1錠		内服	FALSE		
cmtgz3ian0a51hgyn927tuav8	124413701	ユナスピン静注用3g		1瓶		注射・点滴	TRUE		
cmtgz3ian0a52hgyncftrvuux	124414401	タゾバクタム・ピペラシリン2.25g		1瓶		注射・点滴	TRUE	抗菌薬	ペニシリン系(広域・抗緑膿菌+βラクタマーゼ阻害薬配合)
cmtgz3ian0a53hgyn0g3mbzsi	124415101	タゾバクタム・ピペラシリン4.5g		1瓶		注射・点滴	TRUE	抗菌薬	ペニシリン系(広域・抗緑膿菌+βラクタマーゼ阻害薬配合)
cmtgz3ian0a54hgynwkpsifzk	124416801	ファリーダックカプセル10mg		1カプセル		内服	FALSE		
cmtgz3ian0a55hgynf6tz5oiz	124417501	ファリーダックカプセル15mg		1カプセル		内服	FALSE		
cmtgz3ian0a56hgyn34w2z38a	124418201	ユリーフOD錠2mg		1錠		内服	FALSE		
cmtgz3ian0a57hgynlp21875w	124419901	ユリーフOD錠4mg		1錠		内服	FALSE		
cmtgz3ian0a58hgyn1naojaim	124420501	アコアラン静注用600		1瓶(溶解液付)		注射・点滴	TRUE		
cmtgz3ian0a59hgyn74mwgnl4	124421201	ハーボニー配合錠		1錠		内服	FALSE		
cmtgz3ian0a5ahgynf5koib9e	124422901	トルリシティ皮下注0.75mgアテオス		1キット		注射・点滴	TRUE		
cmtgz3ian0a5bhgynmad11hn9	124423601	ピートルチュアブル錠250mg		1錠		内服	FALSE		
cmtgz3ian0a5chgynkyzkr7u9	124424301	ピートルチュアブル錠500mg		1錠		内服	FALSE		
cmtgz3ian0a5dhgyn7sifufsc	124425001	ザイヤフレックス注射用		1瓶(溶解液付)		注射・点滴	TRUE		
cmtgz3ian0a5ehgyns2zsyefn	124426701	キプレスOD錠10mg		1錠		内服	FALSE		
cmtgz3ian0a5fhgynkf1t0rvx	124427401	ペンタサ顆粒94%		1g		内服	FALSE		
cmtgz3ian0a5ghgyn5zae836e	124428101	セルトラリン錠25mg		1錠		内服	FALSE		
cmtgz3ian0a5hhgynx7vu34ws	124429801	セルトラリン錠50mg		1錠		内服	FALSE		
cmtgz3ian0a5ihgyn4vufswe5	124430401	ロサルヒド配合錠HD		1錠		内服	FALSE		
cmtgz3ian0a5jhgynnev4yx6w	124431101	アムバロ配合錠		1錠		内服	FALSE		
cmtgz3ian0a5khgynj7aw4dup	124438001	アレセンサカプセル150mg		1カプセル		内服	FALSE		
cmtgz3ian0a5lhgynf1cxoovu	124440301	アマルエット配合錠1番		1錠		内服	FALSE		
cmtgz3ian0a5mhgynp5u7exo6	124441001	アマルエット配合錠2番		1錠		内服	FALSE		
cmtgz3ian0a5nhgynfin7ie2j	124442701	アマルエット配合錠3番		1錠		内服	FALSE		
cmtgz3ian0a5ohgyntpm102dn	124443401	アマルエット配合錠4番		1錠		内服	FALSE		
cmtgz3ian0a5phgyncs8sro5k	124449601	リュープリンPRO注射用キット22.5mg		1筒		注射・点滴	TRUE		
cmtgz3iao0a5qhgynil3xf8v9	124450201	コパキソン皮下注20mgシリンジ		1筒		注射・点滴	TRUE		
cmtgz3iao0a5rhgynz2fptu5a	124458801	ヴィキラックス配合錠		1錠		内服	FALSE		
cmtgz3iao0a5shgyn4g8t8asd	124465601	シプロキサン注400mg		1袋		注射・点滴	TRUE	抗菌薬	ニューキノロン系
cmtgz3iao0a5thgynv0sile9z	124469401	シングレアOD錠10mg		1錠		内服	FALSE		
cmtgz3iao0a5uhgyn9qz822kz	124470001	エルネオパNF1号輸液 1,000mL		1キット		注射・点滴	TRUE	輸液	
cmtgz3iao0a5vhgynu3kcf7w0	124471701	エルネオパNF2号輸液 1,000mL		1キット		注射・点滴	TRUE	輸液	
cmtgz3iao0a5whgynrb4kk2ps	124472401	エルネオパNF1号輸液 1,500mL		1キット		注射・点滴	TRUE	輸液	
cmtgz3iao0a5xhgyn7d6vwv96	124473101	エルネオパNF2号輸液 1,500mL		1キット		注射・点滴	TRUE	輸液	
cmtgz3iao0a5yhgyndehrusut	124474801	エルネオパNF1号輸液 2,000mL		1キット		注射・点滴	TRUE	輸液	
cmtgz3iao0a5zhgyni408r23v	124475501	エルネオパNF2号輸液 2,000mL		1キット		注射・点滴	TRUE	輸液	
cmtgz3iao0a60hgynwj3jzhvp	124487801	ロコアテープ		1枚		外用	FALSE		
cmtgz3iao0a61hgynuf2ww4v9	124488501	ベンテイビス吸入液10μg		1管		外用	FALSE		
cmtgz3iao0a62hgynioc2thji	124489201	マリゼブ錠25mg		1錠		内服	FALSE		
cmtgz3iao0a63hgynuba91mi4	124490801	マリゼブ錠12.5mg		1錠		内服	FALSE		
cmtgz3iao0a64hgynwc4ck24l	124491501	イグザレルト細粒分包10mg		1包		内服	FALSE		
cmtgz3iao0a65hgynp8j2shzt	124492201	イグザレルト細粒分包15mg		1包		内服	FALSE		
cmtgz3iao0a66hgynt6dsc2wu	124493901	ヨンデリス点滴静注用0.25mg		1瓶		注射・点滴	TRUE		
cmtgz3iao0a67hgynxa4ztkyl	124494601	ヨンデリス点滴静注用1mg		1瓶		注射・点滴	TRUE		
cmtgz3iao0a68hgyne23m05p3	124495301	イフェクサーSRカプセル37.5mg		1カプセル		内服	FALSE		
cmtgz3iao0a69hgyn69mxnu2v	124496001	イフェクサーSRカプセル75mg		1カプセル		内服	FALSE		
cmtgz3iao0a6ahgyn0dclafzn	124499101	セルトラリン錠100mg		1錠		内服	FALSE		
cmtgz3iao0a6bhgyn6r6z2fv6	124500401	デスモプレシン点鼻スプレー0.01%		1瓶		外用	FALSE		
cmtgz3iao0a6chgynhcp7c9sv	124501101	スピオルトレスピマット28吸入		1キット		外用	FALSE		
cmtgz3iao0a6dhgynq1ozgi7t	124502801	スピオルトレスピマット60吸入		1キット		外用	FALSE		
cmtgz3iao0a6ehgyn3i7ksebe	124503501	エクメット配合錠LD		1錠		内服	FALSE		
cmtgz3iao0a6fhgynhjscfbtu	124504201	エクメット配合錠HD		1錠		内服	FALSE		
cmtgz3iao0a6ghgynxpz5wytg	124509701	ライゾデグ配合注 ペンフィル		1筒		注射・点滴	TRUE		
cmtgz3iao0a6hhgyna9hc08kc	124510301	ライゾデグ配合注 フレックスタッチ		1キット		注射・点滴	TRUE		
cmtgz3iao0a6ihgynlsshs4v7	124512701	レベニン錠		1錠		内服	FALSE		
cmtgz3iao0a6jhgyn75c0484z	124513401	レベニンS配合錠		1錠		内服	FALSE		
cmtgz3iao0a6khgynub7l76oa	124522601	フリウェル配合錠LD		1錠		内服	FALSE		
cmtgz3iao0a6lhgynwoe4os14	124523301	エフィエント錠2.5mg		1錠		内服	FALSE		
cmtgz3iao0a6mhgynyjtzlj9c	124528801	オルメテックOD錠10mg		1錠		内服	FALSE		
cmtgz3iao0a6nhgyntx15lo5e	124529501	オルメテックOD錠20mg		1錠		内服	FALSE		
cmtgz3iao0a6ohgyn2zczkfws	124539401	タゾバクタム・ピペラシリン2.25gキット		100mL付)		注射・点滴	TRUE	抗菌薬	ペニシリン系(広域・抗緑膿菌+βラクタマーゼ阻害薬配合)
cmtgz3iao0a6phgyn6gyhgpmm	124540001	タゾバクタム・ピペラシリン4.5gキット		100mL付)		注射・点滴	TRUE	抗菌薬	ペニシリン系(広域・抗緑膿菌+βラクタマーゼ阻害薬配合)
cmtgz3iao0a6qhgynflrkzjff	124542401	オルメテックOD錠40mg		1錠		内服	FALSE		
cmtgz3iao0a6rhgynq8eo343u	124549301	クロスエイトMC静注用2000単位		1瓶(溶解液付)		注射・点滴	TRUE		
cmtgz3iao0a6shgynzoitlykj	124550901	ジプレキサザイディス錠2.5mg		1錠		内服	FALSE		
cmtgz3iao0a6thgynuwpx88kf	124552301	ミティキュアダニ舌下錠3,300JAU		1錠		内服	FALSE		
cmtgz3iao0a6uhgynjnes1ld1	124553001	ミティキュアダニ舌下錠10,000JAU		1錠		内服	FALSE		
cmtgz3iao0a6vhgyndkf4006y	124554701	アレルゲンスクラッチエキス陽性対照液「トリイ」ヒスタミン二塩酸塩		1瓶		注射・点滴	TRUE	漢方薬・生薬	
cmtgz3iao0a6whgyng9q2su1h	124560801	マキサカルシトール静注透析用2.5μg		1管		注射・点滴	TRUE		
cmtgz3iao0a6xhgync2seuxhz	124561501	マキサカルシトール静注透析用5μg		1管		注射・点滴	TRUE		
cmtgz3iao0a6yhgynv642xczm	124562201	マキサカルシトール静注透析用10μg		1管		注射・点滴	TRUE		
cmtgz3iao0a6zhgyn373852ku	124564601	レブラミドカプセル2.5mg		1カプセル		内服	FALSE		
cmtgz3iao0a70hgyn71hgpvl3	124580601	ヘパリンCa皮下注1万単位/0.4mL		1瓶		注射・点滴	TRUE	抗凝固薬	ヘパリン
cmtgz3iao0a71hgynk0qdfpt9	124582001	ユーシオン-S静注用3g		1瓶		注射・点滴	TRUE		
cmtgz3iao0a72hgynzln1eyyj	124583701	ラロキシフェン塩酸塩錠60mg		1錠		内服	FALSE		
cmtgz3iao0a73hgynn9ca65v5	124590501	イオベリン350注シリンジ45mL		1筒		注射・点滴	TRUE		
cmtgz3iao0a74hgynihmb4ybk	124602501	カムシア配合錠LD		1錠		内服	FALSE		
cmtgz3iao0a75hgyn68usvkrm	124603201	カムシア配合錠HD		1錠		内服	FALSE		
cmtgz3iao0a76hgyn2v648972	124604901	ゲムシタビン点滴静注液200mg/5.3mL		1瓶		注射・点滴	TRUE		
cmtgz3iao0a77hgyn7pcc7xjt	124605601	ゲムシタビン点滴静注液1g/26.3mL		1瓶		注射・点滴	TRUE		
cmtgz3iao0a78hgynqhmcsfhf	124609401	メロペネム点滴静注用バッグ1g		100mL付)		注射・点滴	TRUE	抗菌薬	カルバペネム系
cmtgz3iao0a79hgynouuvdy6u	124610001	リネゾリド錠600mg		1錠		内服	FALSE	抗菌薬	オキサゾリジノン系
cmtgz3iao0a7ahgynrdusa2hb	124615501	ソマトロピンBS皮下注5mg「サンド」シュアパル		1筒		注射・点滴	TRUE		
cmtgz3iao0a7bhgynqurty4ny	124616201	ソマトロピンBS皮下注10mg「サンド」シュアパル		1筒		注射・点滴	TRUE		
cmtgz3iao0a7ehgynz7r2oa3j	124622301	オザグレルNa点滴静注80mg/100mLバッグ		1袋		注射・点滴	TRUE		
cmtgz3iao0a7fhgyn9yo3acoc	124623001	ムルプレタ錠3mg		1錠		内服	FALSE		
cmtgz3iao0a7ghgyn2ycnt5so	124624701	グルファストOD錠5mg		1錠		内服	FALSE		
cmtgz3iao0a7hhgyn770wccrn	124625401	グルファストOD錠10mg		1錠		内服	FALSE		
cmtgz3iao0a7ihgynmmujbmbz	124626101	ゼビアックスローション2%		1g		外用	FALSE		
cmtgz3iao0a7jhgynhiqn7hke	124636001	セルトラリンOD錠25mg		1錠		内服	FALSE		
cmtgz3iao0a7khgynjxmhyssi	124637701	セルトラリンOD錠50mg		1錠		内服	FALSE		
cmtgz3iao0a7lhgynygmh2sur	124644501	スルバクシン静注用3g		1瓶		注射・点滴	TRUE		
cmtgz3iao0a7mhgyn5sf4llyf	124645201	トラクリア小児用分散錠32mg		1錠		内服	FALSE		
cmtgz3iao0a7nhgyn3ckcc95j	124646901	ビオスリー配合OD錠		1錠		内服	FALSE		
cmtgz3iao0a7ohgyncw3p9ghz	124661201	モーラスパップXR120mg		1枚		外用	FALSE		
cmtgz3iao0a7phgyntdch8zoj	124664301	レボカルニチン塩化物錠100mg		1錠		内服	FALSE		
cmtgz3iao0a7qhgyns0cuzh3o	124665001	レボカルニチン塩化物錠300mg		1錠		内服	FALSE		
cmtgz3iao0a7rhgynz14dwhxi	124672801	ピシリバクタ静注用3g		1瓶		注射・点滴	TRUE	抗菌薬	サルファ剤
cmtgz3iao0a7shgyneg3aixzf	124714501	カーディオライト注射液 第一 259MBq		1筒		注射・点滴	TRUE	造影剤・放射性医薬品	放射性医薬品
cmtgz3iao0a7thgynvcc6cwj3	124715201	ボンビバ錠100mg		1錠		内服	FALSE		
cmtgz3iao0a7uhgynnl6z3eys	124716901	ルコナック爪外用液5%		1g		外用	FALSE		
cmtgz3iao0a7vhgyncjx6eia1	124717601	カヌマ点滴静注液20mg		1瓶		注射・点滴	TRUE		
cmtgz3iao0a7whgynra0a12u7	124718301	レパーサ皮下注140mgシリンジ		1筒		注射・点滴	TRUE		
cmtgz3iao0a7xhgyn3qbxqksx	124719001	ケンブラン吸入粉末溶解用100mg		1瓶		外用	FALSE		
cmtgz3iao0a7yhgyny55w07xh	124720601	タグリッソ錠40mg		1錠		内服	FALSE		
cmtgz3iao0a7zhgyncyzqn2xn	124721301	タグリッソ錠80mg		1錠		内服	FALSE		
cmtgz3iao0a80hgyn7q1v1ys7	124722001	ブリリンタ錠60mg		1錠		内服	FALSE		
cmtgz3iao0a81hgynn9ytd4d5	124723701	ブリリンタ錠90mg		1錠		内服	FALSE		
cmtgz3iao0a82hgyncvw83qay	124724401	オランザピン錠2.5mg		1錠		内服	FALSE	抗精神病薬	
cmtgz3iao0a83hgynxyzpbaqr	124725101	オランザピン錠5mg		1錠		内服	FALSE	抗精神病薬	
cmtgz3iao0a84hgyn7q1k7ljj	124726801	オランザピン錠10mg		1錠		内服	FALSE	抗精神病薬	
cmtgz3iao0a85hgynfys1taj0	124730501	リクスビス静注用500		1瓶(溶解液付)		注射・点滴	TRUE		
cmtgz3iao0a86hgyn4qd0nb2q	124731201	リクスビス静注用1000		1瓶(溶解液付)		注射・点滴	TRUE		
cmtgz3iao0a87hgynkwokjniv	124732901	リクスビス静注用2000		1瓶(溶解液付)		注射・点滴	TRUE		
cmtgz3iao0a88hgynew57medt	124733601	リクスビス静注用3000		1瓶(溶解液付)		注射・点滴	TRUE		
cmtgz3iao0a89hgynrnrrwuvw	124782401	シェルガン0.5眼粘弾剤		1筒		外用	FALSE		
cmtgz3iao0a8ahgynn4h5o4vf	124783101	ニュープロパッチ18mg		1枚		外用	FALSE		
cmtgz3iao0a8bhgynowoie0p9	124784801	エンタカポン錠100mg		1錠		内服	FALSE		
cmtgz3iao0a8chgyn6yausp30	124785501	オランザピンOD錠10mg		1錠		内服	FALSE	抗精神病薬	
cmtgz3iao0a8dhgynh1h02svb	124786201	オランザピンOD錠2.5mg		1錠		内服	FALSE	抗精神病薬	
cmtgz3iao0a8ehgyn8nkweni8	124787901	オランザピンOD錠5mg		1錠		内服	FALSE	抗精神病薬	
cmtgz3iao0a8fhgyngcrcygrk	124788601	オランザピン細粒1%		1g		内服	FALSE	抗精神病薬	
cmtgz3iao0a8ghgynftvtz3xa	124796101	ボリコナゾール錠50mg		1錠		内服	FALSE	抗真菌薬	
cmtgz3iao0a8hhgynavp6yxn4	124797801	ボリコナゾール錠200mg		1錠		内服	FALSE	抗真菌薬	
cmtgz3iao0a8ihgynyhbzj6zq	124810401	アムバロ配合OD錠		1錠		内服	FALSE		
cmtgz3iao0a8jhgynvje85ty8	124820301	ビカルタミドOD錠80mg		1錠		内服	FALSE		
cmtgz3iao0a8khgyn3y8e8fph	124825801	プロボコリン吸入粉末溶解用100mg		1瓶		外用	FALSE		
cmtgz3iao0a8lhgynwna7hy7c	124826501	レメロン錠30mg		1錠		内服	FALSE		
cmtgz3iao0a8mhgynzh9gd75m	124834001	アイクルシグ錠15mg		1錠		内服	FALSE		
cmtgz3iao0a8nhgyn41q6vgmc	124835701	タルグレチンカプセル75mg		1カプセル		内服	FALSE		
cmtgz3iao0a8ohgynlf72qw0a	124843201	モンテルカスト錠5mg		1錠		内服	FALSE	気管支拡張薬	ロイコトリエン受容体拮抗薬
cmtgz3iao0a8phgyn0zhw6wew	124844901	モンテルカスト錠10mg		1錠		内服	FALSE	気管支拡張薬	ロイコトリエン受容体拮抗薬
cmtgz3iao0a8qhgyns8strcpk	124845601	マーデュオックス軟膏		1g		外用	FALSE		
cmtgz3iao0a8rhgynzj6fkzpp	124846301	フィコンパ錠2mg		1錠		内服	FALSE		
cmtgz3iao0a8shgynp8bmmbua	124847001	フィコンパ錠4mg		1錠		内服	FALSE		
cmtgz3iao0a8thgyni49kh15k	124848701	インスリン グラルギンBS注キット		1キット		注射・点滴	TRUE	糖尿病治療薬	インスリン製剤
cmtgz3iao0a8uhgynnblllh7y	124849401	タフィンラーカプセル50mg		1カプセル		内服	FALSE		
cmtgz3iao0a8vhgynwdx9t0sf	124850001	タフィンラーカプセル75mg		1カプセル		内服	FALSE		
cmtgz3iao0a8whgyn39spsksv	124851701	メキニスト錠0.5mg		1錠		内服	FALSE		
cmtgz3iao0a8xhgynhkpgro7n	124852401	メキニスト錠2mg		1錠		内服	FALSE		
cmtgz3iao0a8yhgynzlnm8kf9	124853101	ジカディアカプセル150mg		1カプセル		内服	FALSE		
cmtgz3iao0a8zhgyn5wq1uq8a	124854801	ボノサップパック400		1シート		内服	FALSE		
cmtgz3iao0a90hgyncj512327	124855501	ボノサップパック800		1シート		内服	FALSE		
cmtgz3iao0a91hgynnwj5rg92	124856201	ボノピオンパック		1シート		内服	FALSE		
cmtgz3iao0a92hgyn6ojy5i2g	124857901	コロンフォート内用懸濁液25%		1瓶		内服	FALSE		
cmtgz3iao0a93hgyn29xlggxm	124866101	シルニジピン錠20mg		1錠		内服	FALSE	降圧薬	Ca拮抗薬
cmtgz3iao0a94hgync72knga0	124867801	エフィエント錠20mg		1錠		内服	FALSE		
cmtgz3iao0a95hgyn71tqnidd	124868501	レミフェンタニル静注用2mg		1瓶		注射・点滴	TRUE	麻酔薬	全身麻酔薬
cmtgz3iao0a96hgynhpco25op	124869201	レミフェンタニル静注用5mg		1瓶		注射・点滴	TRUE	麻酔薬	全身麻酔薬
cmtgz3iao0a97hgynzxatqajp	124870801	照射洗浄血小板-LR		1袋		注射・点滴	TRUE	血液製剤	血小板製剤
cmtgz3iao0a98hgyno8fku1ii	124871501	照射洗浄血小板HLA-LR		1袋		注射・点滴	TRUE	血液製剤	血小板製剤
cmtgz3iao0a99hgynqnlzeift	124873901	エヌケーエスワン配合OD錠T20		1錠(テガフール相当量)		内服	FALSE		
cmtgz3iao0a9ahgyntyxt0df6	124874601	エヌケーエスワン配合OD錠T25		1錠(テガフール相当量)		内服	FALSE		
cmtgz3iao0a9bhgynvg7o187u	124879101	イムブルビカカプセル140mg		1カプセル		内服	FALSE		
cmtgz3iao0a9chgyn5u11it2l	124880701	アディノベイト静注用500		1瓶(溶解液付)		注射・点滴	TRUE		
cmtgz3iao0a9dhgynyvua89c0	124881401	アディノベイト静注用1000		1瓶(溶解液付)		注射・点滴	TRUE		
cmtgz3iao0a9ehgynpsn7fvxi	124882101	アディノベイト静注用2000		1瓶(溶解液付)		注射・点滴	TRUE		
cmtgz3iao0a9fhgyn65g0sm62	124889001	レパーサ皮下注140mgペン		1キット		注射・点滴	TRUE		
cmtgz3iao0a9ghgyn75xynvci	124890601	ヌーカラ皮下注用100mg		1瓶		注射・点滴	TRUE		
cmtgz3iao0a9hhgyn91o38jl0	124892001	ゾーフィゴ静注		1回分		注射・点滴	TRUE		
cmtgz3iao0a9ihgyns9f6i7dr	124893701	コバールトリイ静注用250		1瓶(溶解液付)		注射・点滴	TRUE		
cmtgz3iao0a9jhgynyc5ndehl	124894401	コバールトリイ静注用500		1瓶(溶解液付)		注射・点滴	TRUE		
cmtgz3iao0a9khgyniy6fkz0q	124895101	コバールトリイ静注用1000		1瓶(溶解液付)		注射・点滴	TRUE		
cmtgz3iao0a9lhgyntqcdykj9	124896801	コバールトリイ静注用2000		1瓶(溶解液付)		注射・点滴	TRUE		
cmtgz3iao0a9mhgynjsnf15xz	124897501	コバールトリイ静注用3000		1瓶(溶解液付)		注射・点滴	TRUE		
cmtgz3iao0a9nhgyn1mpir9w2	124898201	メイスパン配合軟膏		1g		外用	FALSE		
cmtgz3iao0a9ohgyn1745umcf	124899901	ニトログリセリン静注25mg/50mLシリンジ		1筒		注射・点滴	TRUE		
cmtgz3iao0a9phgyn4l005mai	124916301	オレンシア皮下注125mgオートインジェクター1mL		1キット		注射・点滴	TRUE		
cmtgz3iao0a9qhgyns3mc3ek4	124920001	ボリコナゾール錠100mg		1錠		内服	FALSE	抗真菌薬	
cmtgz3iao0a9rhgynwtv5aeak	124923101	ロピニロール錠2mg		1錠		内服	FALSE		
cmtgz3iao0a9shgyn4xfef2ox	124924801	ロピニロール錠0.25mg		1錠		内服	FALSE		
cmtgz3iao0a9thgynixhv8ea3	124925501	ロピニロール錠1mg		1錠		内服	FALSE		
cmtgz3iao0a9uhgyn70yjbmjh	124934701	フルスルチアミン塩酸塩顆粒10%		1g		内服	FALSE		
cmtgz3iao0a9vhgyn077j2925	124945301	サブリル散分包500mg		1包		内服	FALSE		
cmtgz3iao0a9whgynwkz3wrid	124956901	カデチア配合錠LD		1錠		内服	FALSE		
cmtgz3iao0a9xhgyn0l3pp1md	124957601	カデチア配合錠HD		1錠		内服	FALSE		
cmtgz3iao0a9yhgynd323l6of	124958301	バルヒディオ配合錠MD		1錠		内服	FALSE		
cmtgz3iao0a9zhgyn25589j4u	124959001	バルヒディオ配合錠EX		1錠		内服	FALSE		
cmtgz3iao0aa0hgyncbnnhsi2	124968201	シクレスト舌下錠5mg		1錠		内服	FALSE		
cmtgz3iao0aa1hgynvy345zm2	124969901	シクレスト舌下錠10mg		1錠		内服	FALSE		
cmtgz3iao0aa2hgynoar56o24	124970501	リフレックス錠30mg		1錠		内服	FALSE		
cmtgz3iao0aa3hgyndkan0qvg	124972901	オランザピン錠20mg		1錠		内服	FALSE	抗精神病薬	
cmtgz3iao0aa4hgyne4mi697o	124979801	エスエーワン配合OD錠T20		1錠(テガフール相当量)		内服	FALSE		
cmtgz3iao0aa5hgynijg89g9i	124980401	エスエーワン配合OD錠T25		1錠(テガフール相当量)		内服	FALSE		
cmtgz3iao0aa6hgynwz199poc	124983501	ラクツロース・シロップ60%分包10mL		1包		内服	FALSE		
cmtgz3iao0aa7hgynyvlixvbp	124984201	ラクツロース・シロップ60%分包15mL		1包		内服	FALSE		
cmtgz3iao0aa8hgynu6gc0e4s	124986601	オランザピン錠1.25mg		1錠		内服	FALSE	抗精神病薬	
cmtgz3iao0aa9hgynlzu40dbn	124992701	オランザピンOD錠1.25mg		1錠		内服	FALSE	抗精神病薬	
cmtgz3iao0aaahgyncqxtphy9	125000801	ロピニロールOD錠0.25mg		1錠		内服	FALSE		
cmtgz3iao0aabhgynz4otkt9l	125001501	ロピニロールOD錠1mg		1錠		内服	FALSE		
cmtgz3iao0aachgyn888h5hha	125002201	ロピニロールOD錠2mg		1錠		内服	FALSE		
cmtgz3iao0aadhgynedzv4vsg	125005301	プリマキン錠15mg		1錠		内服	FALSE		
cmtgz3iao0aaehgynaew9zvaz	125006001	マラロン小児用配合錠		1錠		内服	FALSE		
cmtgz3iao0aafhgynfq7dsmdu	125047301	オクトレオチド皮下注50μg		1管		注射・点滴	TRUE		
cmtgz3iao0aaghgynksghp047	125048001	オクトレオチド皮下注100μg		1管		注射・点滴	TRUE		
cmtgz3iao0aahhgynt5tzuecs	125050301	フェンタニル1日用テープ0.84mg		1枚		外用	FALSE	オピオイド鎮痛薬	
cmtgz3iao0aaihgyne8a2rofw	125051001	フェンタニル1日用テープ1.7mg		1枚		外用	FALSE	オピオイド鎮痛薬	
cmtgz3iao0aajhgyno83wms9g	125052701	フェンタニル1日用テープ3.4mg		1枚		外用	FALSE	オピオイド鎮痛薬	
cmtgz3iao0aakhgyn0t3rt48y	125053401	フェンタニル1日用テープ5mg		1枚		外用	FALSE	オピオイド鎮痛薬	
cmtgz3iao0aalhgynkm4eo9au	125054101	フェンタニル1日用テープ6.7mg		1枚		外用	FALSE	オピオイド鎮痛薬	
cmtgz3iao0aamhgynmalrp02k	125059601	イトラコナゾール内用液1%UD20mL		1個		内服	FALSE		
cmtgz3iao0aanhgyn2sfqr3rc	125075601	生食注シリンジ50mL		1筒		注射・点滴	TRUE	輸液	電解質輸液(細胞外液補充液)
cmtgz3iao0aaohgynwb2q8iad	125077001	ゲンボイヤ配合錠		1錠		内服	FALSE		
